direction,slice,function,base,test
better,coreutils::O0::stat,find_mount_point,0.5,0.6666666666666666
better,coreutils::O0::stat,main,0.7,0.8
better,coreutils::O0::stat,out_mount_point,0.4444444444444444,0.5555555555555556
better,coreutils::O0::stdbuf,set_LD_PRELOAD,0.625,0.75
better,coreutils::O0::stty,apply_settings,0.42857142857142855,0.5
better,coreutils::O0::stty,main,0.47058823529411764,0.5294117647058824
better,coreutils::O0::tac,copy_to_temp,0.375,0.5
better,coreutils::O0::tac,tac_nonseekable,0.5,0.6666666666666666
better,coreutils::O0::tail,any_symlinks,0.5,0.75
better,coreutils::O0::tail,check_fspec,0.3333333333333333,0.5
better,coreutils::O0::tail,dump_remainder,0.4444444444444444,0.5555555555555556
better,coreutils::O0::tail,fremote,0.3333333333333333,0.5
better,coreutils::O0::tail,hash_find_entry,0.0,0.1
better,coreutils::O0::tail,hash_print_statistics,0.6666666666666666,0.8333333333333334
better,coreutils::O0::tail,main,0.5555555555555556,0.7222222222222222
better,coreutils::O0::tail,parse_obsolete_option,0.6153846153846154,0.7692307692307693
better,coreutils::O0::tail,pipe_bytes,0.5454545454545454,0.6363636363636364
better,coreutils::O0::tail,pipe_lines,0.4,0.4666666666666667
better,coreutils::O0::tail,recheck,0.6,0.7
better,coreutils::O0::tail,tail_bytes,0.7777777777777778,0.8888888888888888
better,coreutils::O0::tail,tail_file,0.5714285714285714,0.7142857142857143
better,coreutils::O0::tail,tail_forever,0.75,0.8125
better,coreutils::O0::tail,tail_forever_inotify,0.6111111111111112,0.6388888888888888
better,coreutils::O0::tail,tail_lines,0.75,0.875
better,coreutils::O0::tail,transfer_entries,0.0,0.1111111111111111
better,coreutils::O0::tee,tee_files,0.5454545454545454,0.6363636363636364
better,coreutils::O0::test,binary_operator,0.47619047619047616,0.6190476190476191
better,coreutils::O0::test,get_mtime,0.5,0.75
better,coreutils::O0::test,main,0.3333333333333333,0.6666666666666666
better,coreutils::O0::test,unary_operator,0.5555555555555556,0.6666666666666666
better,coreutils::O0::timeout,settimeout,0.42857142857142855,0.5714285714285714
better,coreutils::O0::touch,main,0.5454545454545454,0.6363636363636364
better,coreutils::O0::touch,touch,0.5555555555555556,0.6666666666666666
better,coreutils::O0::tr,set_initialize,0.4,0.6
better,coreutils::O0::truncate,do_ftruncate,0.8333333333333334,0.9166666666666666
better,coreutils::O0::truncate,main,0.875,0.9375
better,coreutils::O0::tsort,tsort,0.3,0.4
better,coreutils::O0::uname,main,0.2857142857142857,0.42857142857142855
better,coreutils::O0::unexpand,next_file,0.2,0.4
better,coreutils::O0::unexpand,unexpand,0.5,0.5833333333333334
better,coreutils::O0::uptime,print_uptime,0.5882352941176471,0.7058823529411765
better,coreutils::O0::vdir,assert_matching_dev_ino,0.25,0.5
better,coreutils::O0::vdir,calculate_columns,0.7777777777777778,0.8888888888888888
better,coreutils::O0::vdir,extract_dirs_from_files,0.375,0.5
better,coreutils::O0::vdir,file_escape,0.5,0.75
better,coreutils::O0::vdir,file_failure,0.3333333333333333,0.6666666666666666
better,coreutils::O0::vdir,get_color_indicator,0.5,0.6
better,coreutils::O0::vdir,get_link_name,0.0,0.3333333333333333
better,coreutils::O0::vdir,getfilecon_cache,0.2,0.4
better,coreutils::O0::vdir,gobble_file,0.6666666666666666,0.696969696969697
better,coreutils::O0::vdir,hash_find_entry,0.0,0.1
better,coreutils::O0::vdir,hash_print_statistics,0.6666666666666666,0.8333333333333334
better,coreutils::O0::vdir,main,0.4444444444444444,0.5555555555555556
better,coreutils::O0::vdir,print_dir,0.42857142857142855,0.5714285714285714
better,coreutils::O0::vdir,queue_directory,0.0,0.25
better,coreutils::O0::vdir,quote_name,0.35714285714285715,0.42857142857142855
better,coreutils::O0::vdir,quote_name_buf,0.8333333333333334,0.875
better,coreutils::O0::vdir,signal_setup,0.25,0.5
better,coreutils::O0::vdir,transfer_entries,0.0,0.1111111111111111
better,coreutils::O0::wc,main,0.65,0.75
better,coreutils::O0::wc,wc,0.7272727272727273,0.8181818181818182
better,coreutils::O0::who,print_user,0.5714285714285714,0.6428571428571429
better,coreutils::O0::who,time_string,0.25,0.5
better,coreutils::O0::whoami,main,0.6,0.8
better,coreutils::O0::yes,main,0.46153846153846156,0.6923076923076923
better,coreutils::O2-noinline::[,binary_operator,0.0,0.14285714285714285
better,coreutils::O2-noinline::[,get_mtime,0.25,0.5
better,coreutils::O2-noinline::[,main,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::[,unary_operator,0.0,0.125
better,coreutils::O2-noinline::basename,perform_basename,0.0,0.25
better,coreutils::O2-noinline::cat,cat,0.36,0.4
better,coreutils::O2-noinline::cat,main,0.2916666666666667,0.375
better,coreutils::O2-noinline::chcon,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::chcon,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::chcon,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::chgrp,change_file_owner,0.14285714285714285,0.19047619047619047
better,coreutils::O2-noinline::chgrp,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::chgrp,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::chgrp,main,0.3333333333333333,0.4166666666666667
better,coreutils::O2-noinline::chgrp,restricted_chown,0.2777777777777778,0.3333333333333333
better,coreutils::O2-noinline::chgrp,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::chmod,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::chmod,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::chmod,mode_changed,0.6666666666666666,0.8333333333333334
better,coreutils::O2-noinline::chmod,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::chown,change_file_owner,0.14285714285714285,0.19047619047619047
better,coreutils::O2-noinline::chown,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::chown,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::chown,main,0.3888888888888889,0.4444444444444444
better,coreutils::O2-noinline::chown,restricted_chown,0.2777777777777778,0.3333333333333333
better,coreutils::O2-noinline::chown,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::chroot,main,0.25,0.2916666666666667
better,coreutils::O2-noinline::chroot,parse_additional_groups,0.25,0.3333333333333333
better,coreutils::O2-noinline::cksum,output_crc,0.1,0.2
better,coreutils::O2-noinline::comm,writeline,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::cp,copy,0.2,0.3
better,coreutils::O2-noinline::cp,copy_dir,0.05,0.15
better,coreutils::O2-noinline::cp,copy_internal,0.09836065573770492,0.18032786885245902
better,coreutils::O2-noinline::cp,copy_reg,0.29411764705882354,0.35294117647058826
better,coreutils::O2-noinline::cp,create_hard_link,0.16666666666666666,0.25
better,coreutils::O2-noinline::cp,create_hole,0.2,0.4
better,coreutils::O2-noinline::cp,decode_preserve_arg,0.0,0.1111111111111111
better,coreutils::O2-noinline::cp,do_copy,0.09375,0.1875
better,coreutils::O2-noinline::cp,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::cp,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::cp,main,0.25,0.4166666666666667
better,coreutils::O2-noinline::cp,make_dir_parents_private,0.14285714285714285,0.21428571428571427
better,coreutils::O2-noinline::cp,restorecon,0.2,0.3
better,coreutils::O2-noinline::cp,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2-noinline::cp,set_file_security_ctx,0.0,0.2
better,coreutils::O2-noinline::cp,source_is_dst_backup,0.2727272727272727,0.36363636363636365
better,coreutils::O2-noinline::cp,sparse_copy,0.25,0.2916666666666667
better,coreutils::O2-noinline::cp,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::csplit,close_output_file,0.0,0.25
better,coreutils::O2-noinline::csplit,create_output_file,0.0,0.25
better,coreutils::O2-noinline::csplit,delete_all_files,0.0,0.3333333333333333
better,coreutils::O2-noinline::csplit,extract_regexp,0.25,0.375
better,coreutils::O2-noinline::csplit,write_to_file,0.2857142857142857,0.42857142857142855
better,coreutils::O2-noinline::cut,cut_bytes,0.25,0.5
better,coreutils::O2-noinline::cut,cut_fields,0.18181818181818182,0.36363636363636365
better,coreutils::O2-noinline::date,main,0.25,0.2916666666666667
better,coreutils::O2-noinline::dd,ifstat,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::dd,main,0.08333333333333333,0.16666666666666666
better,coreutils::O2-noinline::dd,parse_symbols,0.2857142857142857,0.42857142857142855
better,coreutils::O2-noinline::dd,process_signals,0.0,0.3333333333333333
better,coreutils::O2-noinline::dd,scanargs,0.3684210526315789,0.5263157894736842
better,coreutils::O2-noinline::df,automount_stat_err,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::df,filter_mount_list,0.0,0.16666666666666666
better,coreutils::O2-noinline::df,find_mount_point,0.08333333333333333,0.25
better,coreutils::O2-noinline::df,get_dev,0.2,0.26666666666666666
better,coreutils::O2-noinline::df,get_device,0.21428571428571427,0.2857142857142857
better,coreutils::O2-noinline::df,get_point,0.3,0.4
better,coreutils::O2-noinline::df,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::df,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::df,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::dir,calculate_columns,0.0,0.1111111111111111
better,coreutils::O2-noinline::dir,extract_dirs_from_files,0.0,0.125
better,coreutils::O2-noinline::dir,file_escape,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::dir,file_failure,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::dir,format_group,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::dir,format_user,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::dir,get_color_indicator,0.0,0.1
better,coreutils::O2-noinline::dir,get_link_name,0.0,0.3333333333333333
better,coreutils::O2-noinline::dir,get_type_indicator,0.5,0.75
better,coreutils::O2-noinline::dir,getfilecon_cache,0.0,0.2
better,coreutils::O2-noinline::dir,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::dir,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::dir,main,0.1,0.2
better,coreutils::O2-noinline::dir,print_dir,0.21428571428571427,0.2857142857142857
better,coreutils::O2-noinline::dir,process_signals,0.0,0.3333333333333333
better,coreutils::O2-noinline::dir,queue_directory,0.0,0.25
better,coreutils::O2-noinline::dir,quote_name,0.21428571428571427,0.2857142857142857
better,coreutils::O2-noinline::dir,signal_setup,0.0,0.25
better,coreutils::O2-noinline::dir,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::dircolors,dc_parse_stream,0.3333333333333333,0.4666666666666667
better,coreutils::O2-noinline::du,fill_mount_table,0.0,0.3333333333333333
better,coreutils::O2-noinline::du,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::du,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::du,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::echo,main,0.09090909090909091,0.18181818181818182
better,coreutils::O2-noinline::env,list_signal_handling,0.0,0.4
better,coreutils::O2-noinline::env,parse_block_signal_params,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::env,parse_signal_action_params,0.0,0.14285714285714285
better,coreutils::O2-noinline::env,reset_signal_handlers,0.0,0.16666666666666666
better,coreutils::O2-noinline::env,set_signal_proc_mask,0.0,0.25
better,coreutils::O2-noinline::expand,next_file,0.0,0.2
better,coreutils::O2-noinline::expr,eval7,0.0,0.5
better,coreutils::O2-noinline::expr,main,0.25,0.5
better,coreutils::O2-noinline::fmt,copy_rest,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::fmt,fmt,0.0,0.3333333333333333
better,coreutils::O2-noinline::fmt,get_line,0.2,0.4
better,coreutils::O2-noinline::fmt,get_prefix,0.0,0.25
better,coreutils::O2-noinline::getlimits,main,0.008547008547008548,0.017094017094017096
better,coreutils::O2-noinline::ginstall,copy,0.2,0.3
better,coreutils::O2-noinline::ginstall,copy_dir,0.05,0.15
better,coreutils::O2-noinline::ginstall,copy_file,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::ginstall,copy_internal,0.09836065573770492,0.18032786885245902
better,coreutils::O2-noinline::ginstall,copy_reg,0.29411764705882354,0.35294117647058826
better,coreutils::O2-noinline::ginstall,create_hard_link,0.16666666666666666,0.25
better,coreutils::O2-noinline::ginstall,create_hole,0.2,0.4
better,coreutils::O2-noinline::ginstall,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::ginstall,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::ginstall,install_file_in_dir,0.18181818181818182,0.2727272727272727
better,coreutils::O2-noinline::ginstall,install_file_in_file,0.5,0.6666666666666666
better,coreutils::O2-noinline::ginstall,mkancesdirs_safe_wd,0.2222222222222222,0.3333333333333333
better,coreutils::O2-noinline::ginstall,need_copy,0.2,0.3
better,coreutils::O2-noinline::ginstall,restorecon,0.2,0.3
better,coreutils::O2-noinline::ginstall,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2-noinline::ginstall,set_file_security_ctx,0.0,0.2
better,coreutils::O2-noinline::ginstall,setdefaultfilecon,0.25,0.5
better,coreutils::O2-noinline::ginstall,source_is_dst_backup,0.2727272727272727,0.36363636363636365
better,coreutils::O2-noinline::ginstall,sparse_copy,0.25,0.2916666666666667
better,coreutils::O2-noinline::ginstall,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::groups,print_group_list,0.36363636363636365,0.45454545454545453
better,coreutils::O2-noinline::head,head,0.2857142857142857,0.7142857142857143
better,coreutils::O2-noinline::head,head_file,0.2222222222222222,0.4444444444444444
better,coreutils::O2-noinline::head,head_lines,0.25,0.375
better,coreutils::O2-noinline::head,string_to_integer,0.0,0.5
better,coreutils::O2-noinline::hostid,main,0.25,0.5
better,coreutils::O2-noinline::id,print_group_list,0.36363636363636365,0.45454545454545453
better,coreutils::O2-noinline::join,advance_seq,0.25,0.5
better,coreutils::O2-noinline::join,get_line,0.2,0.4
better,coreutils::O2-noinline::kill,list_signals,0.0,0.125
better,coreutils::O2-noinline::kill,main,0.42857142857142855,0.5714285714285714
better,coreutils::O2-noinline::libstdbuf,apply_mode,0.125,0.25
better,coreutils::O2-noinline::ln,do_link,0.2222222222222222,0.3333333333333333
better,coreutils::O2-noinline::ln,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::ln,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::ln,main,0.25,0.3
better,coreutils::O2-noinline::ln,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::logname,main,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::ls,calculate_columns,0.0,0.1111111111111111
better,coreutils::O2-noinline::ls,extract_dirs_from_files,0.0,0.125
better,coreutils::O2-noinline::ls,file_escape,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::ls,file_failure,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::ls,format_group,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::ls,format_user,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::ls,get_color_indicator,0.0,0.1
better,coreutils::O2-noinline::ls,get_link_name,0.0,0.3333333333333333
better,coreutils::O2-noinline::ls,get_type_indicator,0.5,0.75
better,coreutils::O2-noinline::ls,getfilecon_cache,0.0,0.2
better,coreutils::O2-noinline::ls,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::ls,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::ls,main,0.1,0.2
better,coreutils::O2-noinline::ls,print_dir,0.21428571428571427,0.2857142857142857
better,coreutils::O2-noinline::ls,process_signals,0.0,0.3333333333333333
better,coreutils::O2-noinline::ls,queue_directory,0.0,0.25
better,coreutils::O2-noinline::ls,quote_name,0.21428571428571427,0.2857142857142857
better,coreutils::O2-noinline::ls,signal_setup,0.0,0.25
better,coreutils::O2-noinline::ls,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::make-prime-list,main,0.06666666666666667,0.13333333333333333
better,coreutils::O2-noinline::mkdir,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::mkdir,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::mkdir,restorecon,0.2,0.3
better,coreutils::O2-noinline::mkdir,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2-noinline::mkdir,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::mkfifo,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::mkfifo,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::mkfifo,restorecon,0.2,0.3
better,coreutils::O2-noinline::mkfifo,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2-noinline::mkfifo,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::mknod,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::mknod,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::mknod,restorecon,0.2,0.3
better,coreutils::O2-noinline::mknod,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2-noinline::mknod,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::mv,copy,0.2,0.3
better,coreutils::O2-noinline::mv,copy_dir,0.05,0.15
better,coreutils::O2-noinline::mv,copy_internal,0.09836065573770492,0.18032786885245902
better,coreutils::O2-noinline::mv,copy_reg,0.29411764705882354,0.35294117647058826
better,coreutils::O2-noinline::mv,create_hard_link,0.16666666666666666,0.25
better,coreutils::O2-noinline::mv,create_hole,0.2,0.4
better,coreutils::O2-noinline::mv,excise,0.0,0.14285714285714285
better,coreutils::O2-noinline::mv,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::mv,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::mv,restorecon,0.2,0.3
better,coreutils::O2-noinline::mv,restorecon_private,0.06666666666666667,0.13333333333333333
better,coreutils::O2-noinline::mv,rm_fts,0.18181818181818182,0.2727272727272727
better,coreutils::O2-noinline::mv,set_file_security_ctx,0.0,0.2
better,coreutils::O2-noinline::mv,source_is_dst_backup,0.2727272727272727,0.36363636363636365
better,coreutils::O2-noinline::mv,sparse_copy,0.25,0.2916666666666667
better,coreutils::O2-noinline::mv,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::nice,main,0.07142857142857142,0.14285714285714285
better,coreutils::O2-noinline::nohup,main,0.1,0.15
better,coreutils::O2-noinline::numfmt,process_line,0.2,0.4
better,coreutils::O2-noinline::paste,paste_parallel,0.26666666666666666,0.3333333333333333
better,coreutils::O2-noinline::paste,paste_serial,0.1111111111111111,0.2222222222222222
better,coreutils::O2-noinline::pathchk,validate_file_name,0.045454545454545456,0.09090909090909091
better,coreutils::O2-noinline::pinky,print_entry,0.0,0.05555555555555555
better,coreutils::O2-noinline::pr,init_header,0.2,0.3
better,coreutils::O2-noinline::pr,main,0.6666666666666666,0.8333333333333334
better,coreutils::O2-noinline::printf,main,0.25,0.5
better,coreutils::O2-noinline::printf,print_direc,0.4,0.5333333333333333
better,coreutils::O2-noinline::pwd,find_dir_entry,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::pwd,logical_getcwd,0.0,0.5
better,coreutils::O2-noinline::pwd,robust_getcwd,0.0,0.2
better,coreutils::O2-noinline::readlink,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::readlink,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::readlink,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::realpath,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::realpath,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::realpath,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::rm,diagnose_leading_hyphen,0.2,0.4
better,coreutils::O2-noinline::rm,excise,0.0,0.14285714285714285
better,coreutils::O2-noinline::rm,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::rm,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::rm,rm_fts,0.18181818181818182,0.2727272727272727
better,coreutils::O2-noinline::rm,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::shred,direct_mode,0.0,0.25
better,coreutils::O2-noinline::shred,do_wipefd,0.3333333333333333,0.3888888888888889
better,coreutils::O2-noinline::shred,wipename,0.15384615384615385,0.23076923076923078
better,coreutils::O2-noinline::shuf,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::shuf,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::shuf,input_size,0.0,0.3333333333333333
better,coreutils::O2-noinline::shuf,read_input_reservoir_sampling,0.14285714285714285,0.21428571428571427
better,coreutils::O2-noinline::shuf,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::sleep,main,0.14285714285714285,0.2857142857142857
better,coreutils::O2-noinline::sort,avoid_trashing_input,0.3,0.4
better,coreutils::O2-noinline::sort,fillbuf,0.21052631578947367,0.2631578947368421
better,coreutils::O2-noinline::sort,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::sort,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::sort,key_warnings,0.16666666666666666,0.375
better,coreutils::O2-noinline::sort,maybe_create_temp,0.4,0.6
better,coreutils::O2-noinline::sort,sequential_sort,0.09090909090909091,0.18181818181818182
better,coreutils::O2-noinline::sort,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::sort,write_line,0.0,0.125
better,coreutils::O2-noinline::sort,xfclose,0.0,0.5
better,coreutils::O2-noinline::split,create,0.14285714285714285,0.2857142857142857
better,coreutils::O2-noinline::split,cwrite,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::split,lines_split,0.4,0.5
better,coreutils::O2-noinline::split,main,0.3333333333333333,0.38095238095238093
better,coreutils::O2-noinline::stat,default_format,0.0,0.6
better,coreutils::O2-noinline::stat,find_bind_mount,0.14285714285714285,0.42857142857142855
better,coreutils::O2-noinline::stat,find_mount_point,0.08333333333333333,0.25
better,coreutils::O2-noinline::stat,main,0.2,0.3
better,coreutils::O2-noinline::stdbuf,set_LD_PRELOAD,0.375,0.5
better,coreutils::O2-noinline::stty,apply_settings,0.07142857142857142,0.14285714285714285
better,coreutils::O2-noinline::stty,display_speed,0.0,0.5
better,coreutils::O2-noinline::stty,display_window_size,0.0,0.3333333333333333
better,coreutils::O2-noinline::stty,main,0.29411764705882354,0.35294117647058826
better,coreutils::O2-noinline::tac,copy_to_temp,0.125,0.25
better,coreutils::O2-noinline::tac,tac_nonseekable,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::tail,any_symlinks,0.25,0.5
better,coreutils::O2-noinline::tail,check_fspec,0.0,0.16666666666666666
better,coreutils::O2-noinline::tail,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::tail,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::tail,main,0.2222222222222222,0.3333333333333333
better,coreutils::O2-noinline::tail,recheck,0.1,0.2
better,coreutils::O2-noinline::tail,tail_file,0.2857142857142857,0.42857142857142855
better,coreutils::O2-noinline::tail,tail_forever,0.125,0.1875
better,coreutils::O2-noinline::tail,tail_forever_inotify,0.09375,0.125
better,coreutils::O2-noinline::tail,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::tee,tee_files,0.07142857142857142,0.14285714285714285
better,coreutils::O2-noinline::test,binary_operator,0.0,0.14285714285714285
better,coreutils::O2-noinline::test,get_mtime,0.25,0.5
better,coreutils::O2-noinline::test,main,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::test,unary_operator,0.0,0.125
better,coreutils::O2-noinline::timeout,settimeout,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::touch,main,0.2727272727272727,0.36363636363636365
better,coreutils::O2-noinline::touch,touch,0.1111111111111111,0.2222222222222222
better,coreutils::O2-noinline::tr,set_initialize,0.0,0.2
better,coreutils::O2-noinline::truncate,do_ftruncate,0.4166666666666667,0.5
better,coreutils::O2-noinline::truncate,main,0.25,0.3125
better,coreutils::O2-noinline::uname,main,0.14285714285714285,0.2857142857142857
better,coreutils::O2-noinline::unexpand,next_file,0.0,0.2
better,coreutils::O2-noinline::unexpand,unexpand,0.08333333333333333,0.25
better,coreutils::O2-noinline::uniq,check_file,0.23809523809523808,0.2857142857142857
better,coreutils::O2-noinline::uniq,writeline,0.25,0.5
better,coreutils::O2-noinline::vdir,calculate_columns,0.0,0.1111111111111111
better,coreutils::O2-noinline::vdir,extract_dirs_from_files,0.0,0.125
better,coreutils::O2-noinline::vdir,file_escape,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::vdir,file_failure,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::vdir,format_group,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::vdir,format_user,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::vdir,get_color_indicator,0.0,0.1
better,coreutils::O2-noinline::vdir,get_link_name,0.0,0.3333333333333333
better,coreutils::O2-noinline::vdir,get_type_indicator,0.5,0.75
better,coreutils::O2-noinline::vdir,getfilecon_cache,0.0,0.2
better,coreutils::O2-noinline::vdir,hash_find_entry,0.0,0.1
better,coreutils::O2-noinline::vdir,hash_print_statistics,0.0,0.07142857142857142
better,coreutils::O2-noinline::vdir,main,0.1,0.2
better,coreutils::O2-noinline::vdir,print_dir,0.21428571428571427,0.2857142857142857
better,coreutils::O2-noinline::vdir,process_signals,0.0,0.3333333333333333
better,coreutils::O2-noinline::vdir,queue_directory,0.0,0.25
better,coreutils::O2-noinline::vdir,quote_name,0.21428571428571427,0.2857142857142857
better,coreutils::O2-noinline::vdir,signal_setup,0.0,0.25
better,coreutils::O2-noinline::vdir,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2-noinline::wc,main,0.2,0.3
better,coreutils::O2-noinline::wc,wc,0.30303030303030304,0.36363636363636365
better,coreutils::O2-noinline::who,print_user,0.09523809523809523,0.14285714285714285
better,coreutils::O2-noinline::whoami,main,0.25,0.5
better,coreutils::O2-noinline::yes,main,0.07692307692307693,0.15384615384615385
better,coreutils::O2::[,binary_operator,0.0,0.13043478260869565
better,coreutils::O2::[,main,0.25,0.5
better,coreutils::O2::[,unary_operator,0.0,0.1111111111111111
better,coreutils::O2::basename,perform_basename,0.1111111111111111,0.2222222222222222
better,coreutils::O2::cat,main,0.4166666666666667,0.4583333333333333
better,coreutils::O2::chcon,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::chcon,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::chcon,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::chgrp,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::chgrp,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::chgrp,main,0.3333333333333333,0.4166666666666667
better,coreutils::O2::chgrp,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::chmod,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::chmod,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::chmod,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::chown,hash_find_entry,0.0,0.07692307692307693
better,coreutils::O2::chown,hash_print_statistics,0.0,0.045454545454545456
better,coreutils::O2::chown,main,0.3888888888888889,0.4444444444444444
better,coreutils::O2::chown,transfer_entries,0.0,0.1111111111111111
better,coreutils::O2::chroot,parse_additional_groups,0.25,0.3333333333333333
better,coreutils::O2::cksum,output_crc,0.18181818181818182,0.2727272727272727
