direction,slice,function,base,test
better,coreutils::O2::ls,xstrcoll_df_width,0.0,0.3333333333333333
better,coreutils::O2::ls,strcmp_df_extension,0.0,0.3333333333333333
better,coreutils::O2::ls,rev_xstrcoll_df_extension,0.0,0.3333333333333333
better,coreutils::O2::ls,strcmp_df_width,0.0,0.3333333333333333
better,coreutils::O2::ls,rev_xstrcoll_df_width,0.0,0.3333333333333333
better,coreutils::O2::ls,xstrcoll_df_extension,0.0,0.3333333333333333
better,coreutils::O2::ls,rev_xstrcoll_df_atime,0.0,0.3333333333333333
better,coreutils::O2::ls,rev_strcmp_df_extension,0.0,0.3333333333333333
better,coreutils::O2::ls,rev_xstrcoll_df_mtime,0.0,0.3333333333333333
better,coreutils::O2::ls,xstrcoll_df_atime,0.0,0.3333333333333333
better,coreutils::O2::ls,xstrcoll_df_mtime,0.0,0.3333333333333333
better,coreutils::O2::ginstall,make_ancestor,0.1111111111111111,0.2222222222222222
better,coreutils::O2::tail,wd_hasher,0.3333333333333333,0.6666666666666666
better,coreutils::O2::tail,wd_comparator,0.0,0.5
better,coreutils::O2::sort,proctab_hasher,0.3333333333333333,0.6666666666666666
better,coreutils::O2::sort,proctab_comparator,0.0,0.5
better,coreutils::O2::vdir,rev_xstrcoll_df_ctime,0.0,0.3333333333333333
better,coreutils::O2::vdir,xstrcoll_df_btime,0.0,0.3333333333333333
better,coreutils::O2::vdir,xstrcoll_df_ctime,0.0,0.3333333333333333
better,coreutils::O2::vdir,rev_strcmp_df_width,0.0,0.3333333333333333
better,coreutils::O2::vdir,rev_xstrcoll_df_btime,0.0,0.3333333333333333
better,coreutils::O2::vdir,xstrcoll_df_width,0.0,0.3333333333333333
better,coreutils::O2::vdir,strcmp_df_extension,0.0,0.3333333333333333
better,coreutils::O2::vdir,rev_xstrcoll_df_extension,0.0,0.3333333333333333
better,coreutils::O2::vdir,strcmp_df_width,0.0,0.3333333333333333
better,coreutils::O2::vdir,rev_xstrcoll_df_width,0.0,0.3333333333333333
better,coreutils::O2::vdir,xstrcoll_df_extension,0.0,0.3333333333333333
better,coreutils::O2::vdir,rev_xstrcoll_df_atime,0.0,0.3333333333333333
better,coreutils::O2::vdir,rev_strcmp_df_extension,0.0,0.3333333333333333
better,coreutils::O2::vdir,rev_xstrcoll_df_mtime,0.0,0.3333333333333333
better,coreutils::O2::vdir,xstrcoll_df_atime,0.0,0.3333333333333333
better,coreutils::O2::vdir,xstrcoll_df_mtime,0.0,0.3333333333333333
better,coreutils::O2-noinline::mkdir,announce_mkdir,0.0,0.3333333333333333
better,coreutils::O2-noinline::mkdir,make_ancestor,0.16666666666666666,0.3333333333333333
better,coreutils::O2-noinline::ginstall,process_dir,0.0,0.2
better,coreutils::O2-noinline::ginstall,announce_mkdir,0.0,0.3333333333333333
better,coreutils::O2-noinline::ginstall,make_ancestor,0.4,0.6
better,coreutils::O2-noinline::od,print_long_double,0.26666666666666666,0.3333333333333333
better,coreutils::O2-noinline::sort,proctab_hasher,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::sort,proctab_comparator,0.0,0.5
better,coreutils::O2-noinline::sort,compare_nodes,0.0,0.5
better,coreutils::O2-noinline::tail,wd_hasher,0.3333333333333333,0.6666666666666666
better,coreutils::O2-noinline::tail,wd_comparator,0.0,0.5
better,grep::O0::grep,Pexecute,0.7,0.75
better,grep::O2-noinline::grep,Pexecute,0.3157894736842105,0.3684210526315789
better,grep::O2::grep,Pexecute,0.2777777777777778,0.3333333333333333
better,tar::O0::tar,hash_directory_canonical_name,0.3333333333333333,0.6666666666666666
better,tar::O0::tar,compare_directory_canonical_names,0.0,0.5
better,tar::O0::tar,hash_directory_meta,0.3333333333333333,0.6666666666666666
better,tar::O0::tar,compare_directory_meta,0.0,0.5
better,tar::O0::tar,write_directory_file_entry,0.375,0.5
better,tar::O0::tar,name_hash,0.3333333333333333,0.6666666666666666
better,tar::O0::tar,name_compare,0.0,0.5
better,tar::O2-noinline::tar,hash_directory_meta,0.3333333333333333,0.6666666666666666
better,tar::O2-noinline::tar,compare_directory_meta,0.0,0.5
better,tar::O2-noinline::tar,compare_directory_canonical_names,0.0,0.5
better,tar::O2-noinline::tar,hash_directory_canonical_name,0.0,0.3333333333333333
better,tar::O2-noinline::tar,write_directory_file_entry,0.0,0.16666666666666666
better,tar::O2-noinline::tar,name_compare,0.0,0.5
better,tar::O2-noinline::tar,name_hash,0.0,0.3333333333333333
better,tar::O2::tar,hash_directory_meta,0.3333333333333333,0.6666666666666666
better,tar::O2::tar,compare_directory_meta,0.0,0.5
better,tar::O2::tar,compare_directory_canonical_names,0.0,0.5
better,tar::O2::tar,hash_directory_canonical_name,0.0,0.3333333333333333
better,tar::O2::tar,write_directory_file_entry,0.0,0.1111111111111111
better,tar::O2::tar,name_compare,0.0,0.5
better,tar::O2::tar,name_hash,0.0,0.3333333333333333
