direction,slice,function,base,test
better,betaflight::O2::betaflight_STM32F405,cliSignature,0.1111111111111111,0.2222222222222222
better,betaflight::O2::betaflight_STM32F405,cliSerialPassthrough,0.0,0.09090909090909091
better,betaflight::O2::betaflight_STM32F405,cliRxFailsafe,0.0,0.16666666666666666
better,betaflight::O2::betaflight_STM32F405,cliRateProfile,0.0,0.6666666666666666
better,betaflight::O2::betaflight_STM32F405,cliProfile,0.0,0.6666666666666666
better,betaflight::O2::betaflight_STM32F405,cliGet,0.0,0.2
better,betaflight::O2::betaflight_STM32F405,cliPlaySound,0.0,0.4
better,betaflight::O2::betaflight_STM32F405,parseOutputIndex,0.0,0.25
better,betaflight::O2::betaflight_STM32F405,cliEscPassthrough,0.0,0.2857142857142857
better,betaflight::O2::betaflight_STM32F405,cliMotor,0.0,0.2222222222222222
better,betaflight::O2::betaflight_STM32F405,cliModeColor,0.0,0.2222222222222222
better,betaflight::O2::betaflight_STM32F405,cliMotorMix,0.0,0.1111111111111111
better,betaflight::O2::betaflight_STM32F405,cliMixer,0.0,0.2
better,betaflight::O2::betaflight_STM32F405,cliMap,0.0,0.2
better,betaflight::O2::betaflight_STM32F405,cliManufacturerId,0.0,0.25
better,betaflight::O2::betaflight_STM32F405,cliFlashWrite,0.0,0.25
better,betaflight::O2::betaflight_STM32F405,cliFlashRead,0.0,0.125
better,betaflight::O2::betaflight_STM32F405,cliFeature,0.1111111111111111,0.2222222222222222
better,betaflight::O2::betaflight_STM32F405,cliBoardName,0.0,0.25
better,betaflight::O2::betaflight_STM32F405,dumpPgValue,0.1111111111111111,0.3333333333333333
better,betaflight::O2::betaflight_STM32F405,dumpAllValues,0.16666666666666666,0.5
better,betaflight::O2::betaflight_STM32F405,cliDumpPidProfile,0.25,0.5
better,betaflight::O2::betaflight_STM32F405,cliDumpRateProfile,0.25,0.5
better,betaflight::O2::betaflight_STM32F405,printConfig,0.0,0.16666666666666666
better,betaflight::O2::betaflight_STM32F405,printEscInfo,0.0,0.07692307692307693
better,betaflight::O2::betaflight_STM32F405,cliDshotProg,0.0,0.2222222222222222
better,betaflight::O2::betaflight_STM32F405,cliDmaopt,0.05,0.15
better,betaflight::O2::betaflight_STM32F405,cliDma,0.0,0.3333333333333333
better,betaflight::O2::betaflight_STM32F405,cliResource,0.0,0.18181818181818182
better,betaflight::O2::betaflight_STM32F405,cliRxBind,0.0,0.5
better,betaflight::O2::betaflight_STM32F405,processBeeperCommand,0.3,0.4
better,betaflight::O2::betaflight_STM32F405,cliAux,0.1,0.3
better,betaflight::O2::betaflight_STM32F405,tryPrepareSave,0.0,0.5
better,betaflight::O2::betaflight_STM32F405,cliDefaults,0.0,0.2857142857142857
better,betaflight::O2::betaflight_STM32F405,cliGetSettingIndex,0.25,0.5
better,betaflight::O2::betaflight_STM32F405,cliSet,0.06060606060606061,0.09090909090909091
better,betaflight::O2::betaflight_STM32F405,serialWriteBuf,0.3333333333333333,0.6666666666666666
better,betaflight::O2::betaflight_STM32F405,mspSerialSendFrame,0.375,0.75
better,betaflight::O2::betaflight_STM32F405,BL_ReadBuf,0.3333333333333333,0.6666666666666666
better,betaflight::O2::betaflight_STM32F405,StkRcvPacket,0.25,0.5
better,betaflight::O2::betaflight_STM32F405,ubloxSendDataUpdateChecksum,0.25,0.75
better,betaflight::O2::betaflight_STM32F405,generateLedConfig,0.15384615384615385,0.23076923076923078
